Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4923;4529;5317;100,0;31;31;0;0;100,0;Totalt i retning Fylkeshuset;4592;332;103;96;126;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;9652;8889;10415;100,0;31;31;0;1;100,0;Totalt;8881;771;288;211;257;15;15;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4111;3570;4652;100,0;30;30;0;0;100,0;1;3854;257;72;82;97;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;3976;3468;4484;100,0;30;30;0;1;100,0;2;3643;332;134;90;102;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;3976;3468;4484;100,0;30;30;0;1;100,0;Totalt i retning Langnestunnelen;3643;332;134;90;102;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4111;3570;4652;100,0;30;30;0;0;100,0;Totalt i retning Fylkeshuset;3854;257;72;82;97;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;8087;7039;9135;100,0;30;30;0;1;100,0;Totalt;7497;589;205;171;199;13;13;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2012;1906;2118;100,0;31;31;0;1;100,0;1;1883;128;35;25;57;10;10;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;1955;1868;2042;100,0;31;31;0;5;99,7;2;1794;157;69;23;54;11;11;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;1955;1868;2042;100,0;31;31;0;5;99,7;Totalt i retning Bergli/Hamna;1794;157;69;23;54;11;11;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2011;1905;2117;100,0;31;31;0;1;100,0;Totalt i retning X_ Ørnevegen/Ringvegen;1883;128;35;25;57;10;10;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3967;3774;4160;100,0;31;31;0;6;99,8;Totalt;3676;284;104;48;112;21;21;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2075;1963;2187;100,0;28;28;0;1;100,0;1;1948;126;36;23;58;9;9;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2027;1934;2120;100,0;28;28;0;5;99,8;2;1861;160;70;23;53;13;13;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2028;1935;2121;100,0;28;28;0;5;99,8;Totalt i retning Bergli/Hamna;1862;161;70;23;54;13;13;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2074;1962;2186;100,0;28;28;0;2;99,9;Totalt i retning X_ Ørnevegen/Ringvegen;1947;126;36;23;58;9;9;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4101;3897;4305;100,0;28;28;0;6;99,9;Totalt;3809;286;106;46;112;22;22;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2115;2000;2230;100,0;31;31;0;1;100,0;1;1988;126;36;24;60;6;6;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2065;1970;2160;100,0;31;31;0;5;99,8;2;1901;158;65;26;54;12;12;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2066;1971;2161;100,0;31;31;0;5;99,8;Totalt i retning Bergli/Hamna;1903;158;65;26;54;12;12;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2114;1999;2229;100,0;31;31;0;2;99,9;Totalt i retning X_ Ørnevegen/Ringvegen;1987;126;36;24;60;6;6;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4180;3971;4389;100,0;31;31;0;7;99,8;Totalt;3889;284;101;50;114;19;19;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;1991;1810;2172;100,0;30;30;0;5;99,7;1;1880;106;28;20;53;5;5;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;1961;1795;2127;100,0;30;30;0;9;99,5;2;1811;142;63;20;48;11;11;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;1961;1795;2127;100,0;30;30;0;9;99,5;Totalt i retning Bergli/Hamna;1811;142;63;20;48;11;11;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;1991;1810;2172;100,0;30;30;0;5;99,7;Totalt i retning X_ Ørnevegen/Ringvegen;1880;106;28;20;53;5;5;0
74530V2378328;Ringvegen;KV30790 S2D1 m4398;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;3952;3606;4298;100,0;30;30;0;14;99,6;Totalt;3691;247;91;40;100;16;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7753;7442;8064;100,0;31;31;0;11;99,9;1;7232;510;114;102;282;12;11;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7666;7315;8017;100,0;31;31;0;2;100,0;2;6826;838;329;163;309;36;36;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7673;7321;8025;100,0;31;31;0;3;100,0;Totalt i retning TROMSDALEN;6829;841;331;164;310;36;36;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7746;7436;8056;100,0;31;31;0;10;99,9;Totalt i retning TROMSØYA;7230;506;113;100;281;12;11;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;15419;14763;16075;100,0;31;31;0;13;99,9;Totalt;14058;1347;444;265;591;48;47;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;8290;7937;8643;100,0;28;28;0;12;99,9;1;7727;551;127;114;297;13;12;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;8325;7854;8796;100,0;28;28;0;4;100,0;2;7394;927;367;180;330;51;50;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;8350;7889;8811;100,0;28;28;0;3;100,0;Totalt i retning TROMSDALEN;7416;931;369;181;331;51;50;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;8264;7901;8627;100,0;28;28;0;12;99,9;Totalt i retning TROMSØYA;7705;547;125;113;296;13;12;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;16614;15809;17419;100,0;28;28;0;15;99,9;Totalt;15121;1478;494;294;627;63;61;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;8412;8104;8720;100,0;31;31;0;15;99,8;1;7833;564;129;117;303;15;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;8327;7979;8675;100,0;31;31;0;9;99,9;2;7417;901;360;172;325;43;43;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;8332;7984;8680;100,0;31;31;0;8;99,9;Totalt i retning TROMSDALEN;7419;905;362;173;326;43;43;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;8406;8098;8714;100,0;31;31;0;15;99,8;Totalt i retning TROMSØYA;7831;560;127;116;303;15;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;16739;16091;17387;100,0;31;31;0;24;99,9;Totalt;15250;1465;489;289;629;59;57;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;8022;7432;8612;100,0;30;30;0;11;99,9;1;7542;469;109;100;247;11;11;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;7917;7302;8532;100,0;30;30;0;3;100,0;2;7151;763;317;145;260;41;41;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;7923;7307;8539;100,0;30;30;0;3;100,0;Totalt i retning TROMSDALEN;7153;767;318;147;260;41;41;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;8016;7427;8605;100,0;30;30;0;11;99,9;Totalt i retning TROMSØYA;7540;465;108;99;247;11;11;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;15939;14755;17123;100,0;30;30;0;14;99,9;Totalt;14693;1232;426;246;508;53;52;1
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4825;4493;5157;99,9;31;31;0;1;100,0;1;4469;355;145;112;73;25;25;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;649;551;747;99,9;31;31;0;0;100,0;2;620;29;16;11;1;1;1;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3640;3374;3906;99,9;31;31;0;5;99,9;4;3345;291;116;87;71;17;17;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4288;3943;4633;99,9;31;31;0;5;99,9;Totalt i retning HANSJORDNESBUKTA;3964;319;132;98;72;18;18;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4826;4494;5158;99,9;31;31;0;1;100,0;Totalt i retning LANGNESTUNNELEN;4469;355;145;112;73;25;25;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;9114;8440;9788;99,9;31;31;0;6;99,9;Totalt;8433;674;277;210;145;42;42;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4991;4655;5327;99,5;28;28;0;1;100,0;1;4619;371;151;115;76;28;28;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;662;579;745;99,5;28;28;0;1;99,8;2;630;30;16;12;1;1;1;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;3852;3573;4131;99,5;28;28;0;13;99,7;4;3537;302;117;90;74;21;21;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4513;4161;4865;99,5;28;28;0;13;99,7;Totalt i retning HANSJORDNESBUKTA;4167;332;133;102;75;22;22;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4992;4656;5328;99,5;28;28;0;1;100,0;Totalt i retning LANGNESTUNNELEN;4620;371;151;116;76;28;28;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;9505;8822;10188;99,5;28;28;0;15;99,8;Totalt;8787;703;285;218;151;50;50;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5229;4893;5565;93,0;31;29;2;0;100,0;1;4825;404;153;131;88;31;31;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;1310;1127;1493;93,0;31;29;2;1;99,9;2;1244;65;26;35;2;1;1;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;3694;3286;4102;93,0;31;29;2;48;98,7;4;3371;276;111;86;62;16;16;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4974;4480;5468;93,0;31;29;2;29;99,4;Totalt i retning HANSJORDNESBUKTA;4610;335;136;119;64;16;16;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5260;4912;5608;93,0;31;29;2;21;99,6;Totalt i retning LANGNESTUNNELEN;4830;409;155;133;89;32;32;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;10233;9428;11038;93,0;31;29;2;49;99,5;Totalt;9440;744;291;252;152;50;49;1
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4645;4186;5104;99,8;30;30;0;0;100,0;1;4354;291;120;93;53;26;26;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;1344;1180;1508;99,8;30;30;0;1;99,9;2;1309;34;16;15;2;1;1;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;3636;3264;4008;99,8;30;30;0;0;100,0;4;3398;237;95;76;50;16;16;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4979;4454;5504;99,8;30;30;0;1;100,0;Totalt i retning HANSJORDNESBUKTA;4706;271;111;91;52;17;17;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4646;4187;5105;99,8;30;30;0;0;100,0;Totalt i retning LANGNESTUNNELEN;4354;292;120;93;53;26;26;0
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;9625;8648;10602;99,8;30;30;0;1;100,0;Totalt;9060;563;231;184;105;43;43;0
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4715;4474;4956;100,0;31;31;0;11;99,8;1;4387;317;142;106;26;44;43;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4459;4247;4671;100,0;31;31;0;517;88,4;2;3316;626;199;141;180;106;86;20
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4448;4237;4659;100,0;31;31;0;513;88,5;Totalt i retning Tromsdalen;3316;619;198;138;178;105;85;20
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4726;4483;4969;100,0;31;31;0;14;99,7;Totalt i retning Tromsøya;4387;324;142;110;28;45;44;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;9174;8728;9620;100,0;31;31;0;528;94,2;Totalt;7703;943;341;247;206;149;128;21
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5068;4806;5330;100,0;28;28;0;11;99,8;1;4712;345;147;114;34;51;50;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4806;4530;5082;100,0;28;28;0;603;87,5;2;3538;665;211;148;181;125;99;26
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4794;4519;5069;100,0;28;28;0;598;87,5;Totalt i retning Tromsdalen;3537;658;210;145;179;124;98;26
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5080;4817;5343;100,0;28;28;0;16;99,7;Totalt i retning Tromsøya;4712;352;147;118;36;51;50;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;9874;9351;10397;100,0;28;28;0;615;93,8;Totalt;8249;1010;358;262;215;176;149;27
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5239;5016;5462;100,0;31;31;0;18;99,7;1;4872;349;142;120;34;52;51;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4897;4693;5101;100,0;31;31;0;650;86,7;2;3578;669;202;147;194;125;100;25
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4880;4678;5082;100,0;31;31;0;644;86,8;Totalt i retning Tromsdalen;3577;659;201;143;192;123;99;24
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5256;5031;5481;100,0;31;31;0;24;99,5;Totalt i retning Tromsøya;4873;359;143;125;37;55;53;2
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;10136;9717;10555;100,0;31;31;0;668;93,4;Totalt;8450;1017;344;267;228;177;151;26
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5085;4681;5489;100,0;30;30;0;10;99,8;1;4783;292;120;106;27;40;39;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4717;4376;5058;100,0;30;30;0;469;90,1;2;3614;634;202;141;171;121;96;25
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4709;4369;5049;100,0;30;30;0;465;90,1;Totalt i retning Tromsdalen;3614;630;201;139;169;121;96;25
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5093;4688;5498;100,0;30;30;0;14;99,7;Totalt i retning Tromsøya;4783;296;121;108;28;40;39;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;9802;9077;10527;100,0;30;30;0;478;95,1;Totalt;8397;927;322;247;197;161;135;26
